2	21626P214	0.83	1.1532406075575168
5	88989BK	0.64	1.1896481616292995
5	29V313899	0.83	1.1805359652743908
11	291389V53	0.74	1.1162039954130039
11	29138	0.81	1.0971791655914835
12	88F8	0.61	0.7098946099528405
12	88F8	0.61	0.7099399965332096
12	8F81	0.6	0.7109645444701654
12	8F81	0.6	0.7112946407928081
12	8F81	0.6	0.7135641953534745
12	8F81	0.6	0.7149892503970597
12	8F81	0.6	0.7172340095920126
12	8F81	0.6	0.7118827201244631
12	8F81	0.6	0.6931353168490556
12	8F81	0.6	0.6676602440155925
13	D0B	0.31	0.6359435860637285
13	9D0B	0.35	0.6403796288345105
2	59P253509	0.84	1.112292605898609
2	59P253509	0.84	1.1207078246745894
2	59P253509	0.85	1.1342754681685827
2	59P253509	0.85	1.146518696048702
2	59P253509	0.85	1.1593218620789325
2	59P253509	0.85	1.17275212931917
2	59P253509	0.85	1.1841597014016785
2	59P253509	0.85	1.2016333932841123
2	59P253509	0.85	1.2240357546990737
2	59P253509	0.86	1.2427684141519793
2	59P253509	0.86	1.2559742070536055
2	59P253509	0.86	1.2735734583890863
2	59P253509	0.86	1.2837582266774916
2	59P253509	0.86	1.296552808850335
2	59P253509	0.86	1.3146824073135852
2	59P253509	0.86	1.3331900141151705
4	59P253509	0.87	1.3788087896619803
4	59P253509	0.87	1.381069256191148
4	59P253509	0.87	1.3813850445819578
4	59P253509	0.87	1.3812492480819982
4	59P253509	0.87	1.3776060565852555
4	59P253509	0.87	1.3826420069893335
4	59P253509	0.87	1.3898458157757936
4	59P253509	0.87	1.3919031069148613
4	59P253509	0.87	1.395059239528959
2	59P253509	0.87	1.351158210804015
2	59P253509	0.87	1.3543340775034785
2	59P253509	0.87	1.3615313059866456
2	59P253509	0.87	1.3713656189393624
2	59P253509	0.87	1.378167314048309
2	59P253509	0.87	1.3656589795351495
2	59P253509	0.87	1.3531877828670986
2	59P253509	0.87	1.3623354399695728
2	59P253509	0.87	1.3623352497888934
4	59P253509	0.87	1.3889614269709563
4	59P253509	0.87	1.370773124936077
4	59P253509	0.87	1.3709085013716633
4	59P253509	0.87	1.378720217167324
4	59P253509	0.87	1.3767196761617275
4	59P253509	0.87	1.375208235222819
4	59P253509	0.87	1.37041811129073
4	59P253509	0.87	1.3647582020967761
4	59P253509	0.87	1.3611144977536527
10	29C27223	0.83	1.4957463340785908
10	29C27223	0.83	1.4980370738767839
10	29C27223	0.83	1.5023812266206158
10	29C27223	0.83	1.5067386239059346
10	29C27223	0.83	1.5104155093924925
10	29C27223	0.83	1.513705870649697
10	29C27223	0.84	1.5192953249030619
10	29C27223	0.84	1.5198100102297099
10	29C27223	0.84	1.5223339739004826
10	29C27223	0.84	1.52729752881043
10	29C27223	0.84	1.535226882361951
10	29C27223	0.84	1.5375368824167528
10	29C27223	0.84	1.5410643355823561
10	29C27223	0.84	1.5521189334569527
10	29C27223	0.84	1.55384287499109
10	29C27223	0.84	1.5604047935405818
10	29C27223	0.84	1.5533622427906533
10	29C27223	0.84	1.5538014209799906
10	29C27223	0.84	1.559160588910297
10	29C27223	0.84	1.56015830423458
10	29C27223	0.84	1.568331445805047
10	29C27223	0.84	1.5712978373710809
10	29C27223	0.84	1.5746273077949378
10	29C27223	0.84	1.575970484172219
10	29C27223	0.84	1.580333625737243
10	29C27223	0.84	1.589874334995925
10	29C27223	0.84	1.6012074969033463
10	29C27223	0.84	1.6010941762573199
10	29C27223	0.84	1.6076457702431637
10	29C27223	0.84	1.6126122020509586
10	29C27223	0.84	1.622535672943986
10	29C27223	0.84	1.62702551716495
10	29C27223	0.84	1.6338658437292821
10	29C27223	0.84	1.6279354446269354
10	29C27223	0.84	1.6307841706631012
10	29C27223	0.84	1.6333841860379352
10	29C27223	0.84	1.6352073026784297
10	29C27223	0.84	1.6284872498228984
10	29C27223	0.84	1.6251349777008344
10	29C27223	0.84	1.4455018856423942
10	29C27223	0.84	1.4951399290008267
10	29C27223	0.84	1.5492672469726787
10	29C27223	0.84	1.578879468172416
10	29C27223	0.84	1.5936290956448829
10	29C27223	0.84	1.6066227243903115
10	29C27223	0.84	1.6292387457276951
10	29C27223	0.84	1.641831689569954
10	29C27223	0.84	1.646862262637122
10	29C27223	0.84	1.6485192167905056
10	29C27223	0.84	1.6464524521623465
10	29C27223	0.84	1.6490408483791676
10	29C27223	0.84	1.6445062953785419
10	29C27223	0.84	1.6369373480466378
10	29C27223	0.84	1.6348400716252347
10	29C27223	0.84	1.6367552383567123
10	29C27223	0.84	1.6330050425514682
10	29C27223	0.84	1.6345310949737035
10	29C27223	0.84	1.6418510690071242
10	29C27223	0.84	1.6477646383716922
10	29C27223	0.84	1.657032273228278
10	29C27223	0.84	1.667284642599363
10	29C27223	0.84	1.6729453817072715
10	29C27223	0.84	1.6801386125397104
10	29C27223	0.84	1.6842742273000086
10	29C27223	0.84	1.6934243515605305
10	29C27223	0.84	1.7022914573502401
10	29C27223	0.84	1.7290031329039897
10	29C27223	0.84	1.7728469916671603
10	29C27223	0.84	1.812371098680247
2	21626P214	0.83	1.1532406075575168
5	88989BK	0.64	1.1896481616292995
5	29V313899	0.83	1.1805359652743908
11	291389V53	0.74	1.1162039954130039
11	29138	0.81	1.0971791655914835
12	88F8	0.61	0.7098946099528405
12	88F8	0.61	0.7099399965332096
12	8F81	0.6	0.7109645444701654
12	8F81	0.6	0.7112946407928081
12	8F81	0.6	0.7135641953534745
12	8F81	0.6	0.7149892503970597
12	8F81	0.6	0.7172340095920126
12	8F81	0.6	0.7118827201244631
12	8F81	0.6	0.6931353168490556
12	8F81	0.6	0.6676602440155925
13	D0B	0.31	0.6359435860637285
13	9D0B	0.35	0.6403796288345105
2	21626P214	0.83	1.1532406075575168
5	88989BK	0.64	1.1896481616292995
5	29V313899	0.83	1.1805359652743908
11	291389V53	0.74	1.1162039954130039
11	29138	0.81	1.0971791655914835
12	88F8	0.61	0.7098946099528405
12	88F8	0.61	0.7099399965332096
12	8F81	0.6	0.7109645444701654
12	8F81	0.6	0.7112946407928081
12	8F81	0.6	0.7135641953534745
12	8F81	0.6	0.7149892503970597
12	8F81	0.6	0.7172340095920126
12	8F81	0.6	0.7118827201244631
12	8F81	0.6	0.6931353168490556
12	8F81	0.6	0.6676602440155925
13	D0B	0.31	0.6359435860637285
13	9D0B	0.35	0.6403796288345105
13	290B	0.38	0.6464560490897734
13	950B	0.41	0.6509175770784152
13	279B0B	0.42	0.6571876395616646
13	279B0B	0.42	0.660221136728653
13	290B	0.47	0.6610877760635839
13	290B	0.47	0.661653921716755
13	290B	0.47	0.6668605518196528
13	290B	0.47	0.6686417522826738
13	290B	0.47	0.681031236068797
13	290B	0.47	0.6869862557453258
13	290B	0.47	0.6956651136049534
13	290B	0.47	0.6967268498002541
14	29915B018	0.86	0.8164784151246154
14	29915B018	0.86	0.8166043230779328
14	29915B018	0.86	0.8116996075948185
14	29915B018	0.86	0.8013346899101009
14	29915	0.87	0.7868027814029356
14	29915	0.87	0.7653056702918424
15	BBIK414Z2	0.52	0.6832678398622255
15	781842A	0.59	0.6890812940263584
15	781842A	0.59	0.6974476361104478
15	B8B214Z24	0.6	0.7084886718865767
15	B842142	0.67	0.7214391707937027
15	B842142	0.67	0.7311748271802951
15	B88242K4	0.68	0.7437266607495813
15	B88242K4	0.69	0.7569590681767703
16	22332722	0.61	1.065660200703024
15	B88242K4	0.69	0.767809459369867
16	2S23677	0.73	1.056675093902351
15	B88242K4	0.69	0.7815524036452595
16	2367	0.8	1.0415050834477821
15	B88242K4	0.69	0.7966923812210842
16	2367	0.8	1.0218480515053785
14	29915	0.87	0.7393553257235843
15	B88242K4	0.69	0.8118756675067155
16	2367	0.8	1.0218479507831149
14	29915	0.87	0.6996841741723692
15	88K42142	0.79	0.8230146621028532
15	88K42142	0.79	0.83214288463427
15	88K42142	0.82	0.8440087751954605
17	3J	0.64	0.6631204361066483
15	88K42142	0.82	0.8539742207791362
17	3J	0.64	0.6705912640399717
15	88K42142	0.82	0.862803573517286
17	3	0.7	0.6848654694376863
15	88K42142	0.82	0.8724331222711182
17	3	0.7	0.6992379211116021
15	88K42142	0.82	0.8786249371080818
17	3	0.7	0.7139780484676569
15	88K42142	0.82	0.8841399866701062
17	3	0.7	0.7303034723765008
15	88K42142	0.82	0.888889647782327
17	3	0.7	0.7401981070138014
15	88K42142	0.82	0.8928602083857763
17	3	0.7	0.7527362899225268
15	88K42142	0.82	0.9036099212158902
17	3	0.7	0.7717504948139715
15	88K42142	0.82	0.9309067231787078
17	3	0.7	0.7818227991786524
